step,updates,sps,eps,beta,score_avg100,buffer,time,loss,q_mean,td_abs,grad_norm
3810016,112812,446.50922286455835,0.0,0.6595508800000001,5465.0,2000000,7866.4362025260925,0.022717258434277028,7.23578125,0.3708682510256767,0.49226312967017294
3820000,113124,445.49464802343607,0.0,0.6601,5726.7,2000000,7888.847246170044,0.02274660922586918,7.1137109375,0.3706786108016968,0.454879385009408
3830016,113437,446.66124363786423,0.0,0.66065088,5646.85,2000000,7911.271399021149,0.02176541119813919,7.16986328125,0.35717750385403635,0.3373449234291911
3840000,113749,446.1057452178048,0.0,0.6612,5646.85,2000000,7933.651742935181,0.022906315827276556,7.067890625,0.37195285797119143,0.47233997274190187
3850016,114062,444.4539000633342,0.0,0.66175088,5646.85,2000000,7956.1872634887695,0.021049056183546782,7.1499609375,0.3612066662311554,0.405640873759985
3860000,114374,443.66194544218337,0.0,0.6623,5764.6,2000000,7978.690883874893,0.022021247174125166,7.21271484375,0.37039634451270104,0.3930624280683696
3870016,114687,443.66269284579175,0.0,0.66285088,5722.6,2000000,8001.26659321785,0.023111259953584522,7.29947265625,0.37018999695777893,0.3868710956349969
3880000,114999,443.2047291279716,0.0,0.6634,5625.45,2000000,8023.793428659439,0.02274065649835393,7.3215234375,0.3747039169073105,0.4590688148885965
3890016,115312,443.8032025321434,0.0,0.66395088,5620.15,2000000,8046.361990451813,0.021991930394433437,7.21119140625,0.36078283622860907,inf
3900000,115624,438.16794286237104,0.0,0.6645000000000001,5656.9,2000000,8069.147774219513,0.022589935907162725,7.2953515625,0.37032528191804887,0.42692201014608144
3910016,115937,438.31518525005873,0.0,0.66505088,5637.6,2000000,8091.9989104270935,0.021618129843845965,7.24798828125,0.36431189373135564,0.4406769049167633
3920000,116249,440.06321149151574,0.0,0.6656,5789.75,2000000,8114.686560153961,0.020240260576829313,7.17810546875,0.34873639434576037,0.36173610312864185
3930016,116562,439.86784770712916,0.0,0.66615088,6058.0,2000000,8137.457035541534,0.019959095928352325,7.1533203125,0.3498376534879208,0.37820231940597293
3940000,116874,436.47882393591436,0.0,0.6667000000000001,6160.25,2000000,8160.330997467041,0.02101546790683642,7.14787109375,0.36228870719671247,0.4081445226818323
3950016,117187,436.7551548673606,0.0,0.6672508800000001,6195.85,2000000,8183.2637548446655,0.021474515011068434,7.25611328125,0.3672309784591198,0.4114678846299648
3960000,117499,434.23433756497167,0.0,0.6678000000000001,6350.25,2000000,8206.255948543549,0.021758741019293665,7.34869140625,0.3615041092038155,inf
3970016,117812,435.7816940408211,0.0,0.66835088,6396.1,2000000,8229.239933729172,0.019898877376690507,7.35845703125,0.35651353135704994,0.35421387759968637
3980000,118124,437.64049199960283,0.0,0.6689,6533.25,2000000,8252.053179264069,0.021084347078576683,7.32732421875,0.3640888322889805,0.34840769236907365
3990016,118437,441.8178987253057,0.0,0.6694508800000001,6533.25,2000000,8274.723152637482,0.021802317111287266,7.2980859375,0.36318504825234416,0.39798428494483234
4000000,118749,446.3247948688893,0.0,0.67,6626.85,2000000,8297.108204603195,0.02308900314383209,7.43240234375,0.37860562607645987,0.4654138183221221
4010016,119062,165.4060717231495,0.0,0.6705508800000001,6631.95,2000000,8357.646517038345,0.02229381289915182,7.4831640625,0.3717372384667397,0.37342135030776263
4020000,119374,445.50222166352904,0.0,0.6711,6581.45,2000000,8380.057179689407,0.021895863972604276,7.5567578125,0.3707358367741108,0.37468087177723647
4030016,119687,446.1707835024323,0.0,0.6716508800000001,6739.55,2000000,8402.505982637405,0.021790123162791133,7.70498046875,0.36690899133682253,inf
4040000,119999,446.810050818485,0.0,0.6722,6740.25,2000000,8424.851048469543,0.021891070110723377,7.8504296875,0.37096751064062117,0.3842273399978876
4050016,120312,446.6040349941565,0.0,0.67275088,6740.25,2000000,8447.27807378769,0.021893059909343718,7.74955078125,0.3690384413301945,0.4244590913876891
4060000,120624,446.6164449082682,0.0,0.6733,6704.1,2000000,8469.632826089859,0.02191024024505168,7.76826171875,0.3801285727322102,0.472582918163389
4070016,120937,446.5569656649933,0.0,0.67385088,6704.1,2000000,8492.062215328217,0.022404606058262288,7.88029296875,0.3758633367717266,0.44422471065074204
4080000,121249,446.5947683314091,0.0,0.6744,6716.0,2000000,8514.41805267334,0.022695990912616253,7.8685546875,0.3762036119401455,0.40399254905059934
4090016,121562,446.7738423509686,0.0,0.67495088,6698.85,2000000,8536.836554050446,0.021763720957096666,7.911328125,0.3700167489051819,0.39186909902840855
4100000,121874,445.95675085660133,0.0,0.6755,6601.2,2000000,8559.224375247955,0.02198366535711102,8.00044921875,0.3741224429011345,inf
4110016,122187,447.2975462350808,0.0,0.67605088,6718.65,2000000,8581.61662864685,0.022700741274748,7.99701171875,0.38644815489649775,0.4694032921642065
4120000,122499,444.9003619692604,0.0,0.6766,6718.65,2000000,8604.057608366013,0.02295303317485377,8.068359375,0.37911535501480104,0.43900641314685346
4130016,122812,444.92752344844996,0.0,0.67715088,6713.0,2000000,8626.569139957428,0.023421792527660728,8.0713671875,0.3815411129593849,0.4465519867651164
4140000,123124,446.8877299982622,0.0,0.6777,6687.45,2000000,8648.910321712494,0.02298317730659619,8.16767578125,0.3885012602806091,0.4098800617083907
4150016,123437,446.4586529262604,0.0,0.67825088,6441.0,2000000,8671.344650030136,0.02440847863443196,8.2133984375,0.39372528284788133,0.4380322244390845
4160000,123749,446.65828936740223,0.0,0.6788000000000001,6441.0,2000000,8693.697308063507,0.023943675020709633,8.17294921875,0.3969008447229862,0.5017502691969276
4170016,124062,446.4493487739435,0.0,0.67935088,6385.05,2000000,8716.132103919983,0.024036028208211064,8.2870703125,0.3954017244279385,inf
4180000,124374,445.53229601109734,0.0,0.6799000000000001,6440.25,2000000,8738.54125380516,0.024368849666789174,8.30880859375,0.40202157497406005,0.41475997235625983
4190016,124687,446.17951687266844,0.0,0.68045088,6585.0,2000000,8760.989617347717,0.025032346264924853,8.3428125,0.403389151096344,inf
4200000,124999,446.03136861674204,0.0,0.681,6585.0,2000000,8783.373693227768,0.023764102538116276,8.339453125,0.39022976711392404,0.4725620150566101
4210016,125312,446.41964545522023,0.0,0.6815508800000001,6743.95,2000000,8805.809981822968,0.02313484826590866,8.38443359375,0.39381238222122195,0.38316435672342775
4220000,125624,444.8397404305494,0.0,0.6821,6689.85,2000000,8828.254019737244,0.023376605226658284,8.38478515625,0.39567605793476107,0.4030285984277725
4230016,125937,445.9306763573573,0.0,0.68265088,6689.85,2000000,8850.714910030365,0.02441740143345669,8.391171875,0.4045289295911789,0.4569006448984146
4240000,126249,446.28164310010953,0.0,0.6832,6765.4,2000000,8873.086432933807,0.024228388492483644,8.421171875,0.3981739543378353,0.5122976290807127
4250016,126562,446.97771797904096,0.0,0.6837508800000001,6777.65,2000000,8895.494708776474,0.022639670856297017,8.3075,0.3849522078037262,0.4824659319967031
4260000,126874,161.80704225776606,0.0,0.6843,6857.75,2000000,8957.1978328228,0.023495959881693125,8.2613671875,0.4017750945687294,0.5762065801024437
4270016,127187,445.5137440768145,0.0,0.68485088,6759.8,2000000,8979.679743051529,0.025593830184079708,8.3343359375,0.4065674678981304,0.5257066032662988
4280000,127499,446.1935151788355,0.0,0.6854,6929.95,2000000,9002.055684566498,0.023313516275957225,8.43427734375,0.39875398099422454,0.3911695801652968
4290016,127812,446.5912685646328,0.0,0.68595088,7191.25,2000000,9024.483350992203,0.02410601041978225,8.41361328125,0.3978924255073071,0.4950426572561264
4300000,128124,446.7530543147032,0.0,0.6865,7281.05,2000000,9046.831267595291,0.02427131843753159,8.34896484375,0.3992905159294605,inf
4310016,128437,446.66498113344204,0.0,0.68705088,7269.85,2000000,9069.255232810974,0.023065005457028748,8.429765625,0.3889110152423382,0.46536037713289263
4320000,128749,446.13333924258205,0.0,0.6876,7158.9,2000000,9091.634192466736,0.02455350971315056,8.373359375,0.40283058866858484,0.49191481491550804
4330016,129062,446.0141005992971,0.0,0.68815088,7158.9,2000000,9114.090881586075,0.023828610517084597,8.263984375,0.3988479691743851,0.5309454760700464
4340000,129374,446.1349077275027,0.0,0.6887000000000001,7158.9,2000000,9136.469762563705,0.021553037886042146,8.3368359375,0.3781350550055504,0.4341100703552365
4350016,129687,445.1964324430584,0.0,0.68925088,7171.25,2000000,9158.967696666718,0.023787148757837714,8.280859375,0.3905762541294098,0.5142948854714632
4360000,129999,446.5043028942773,0.0,0.6898,7171.25,2000000,9181.328063488007,0.02343569029821083,8.391171875,0.38577731922268865,0.49142973516136407
4370016,130312,446.49691742320135,0.0,0.69035088,7149.5,2000000,9203.760469198227,0.022930873548611997,8.39978515625,0.39012574538588524,0.4402150173299015
4380000,130624,446.20525373133313,0.0,0.6909000000000001,7278.75,2000000,9226.135822057724,0.02379217353183776,8.46330078125,0.3972553244233131,0.48489211045205594
4390016,130937,446.41206014302094,0.0,0.69145088,7265.65,2000000,9248.572491884232,0.023865234265103938,8.46453125,0.40386937737464906,0.5522308953851461
4400000,131249,443.478454500673,0.0,0.6920000000000001,7498.75,2000000,9271.085423231125,0.022148581079673022,8.3907421875,0.38591892063617705,0.4416056400537491
4410016,131562,443.5224500376264,0.0,0.69255088,7496.6,2000000,9293.668271064758,0.023334338790737093,8.5203515625,0.39053646877408027,0.4408215836435556
4420000,131874,442.90180926046213,0.0,0.6931,7542.25,2000000,9316.210513591766,0.021419876276049764,8.50119140625,0.3808995962142944,0.4125492527335882
4430016,132187,444.754341894907,0.0,0.6936508800000001,7542.25,2000000,9338.730810880661,0.021620990089140833,8.48455078125,0.37149461343884466,inf
4440000,132499,443.6163463167531,0.0,0.6942,7542.25,2000000,9361.23674440384,0.02139874247368425,8.5325390625,0.38121920883655547,0.41563150107860564
4450016,132812,444.4300095725082,0.0,0.6947508800000001,7591.7,2000000,9383.773476362228,0.020720104181673377,8.51861328125,0.3849410535395145,0.38713907267898323
4460000,133124,443.8694688363181,0.0,0.6953,7566.5,2000000,9406.266575574875,0.022633057355415077,8.494609375,0.3872186167538166,0.46496808357536795
4470016,133437,444.7350471391543,0.0,0.6958508800000001,7371.15,2000000,9428.787849903107,0.023065463069360703,8.642890625,0.3911448076367378,0.5023715529963374
4480000,133749,445.51626059360916,0.0,0.6964,7371.15,2000000,9451.197806358337,0.0221217094338499,8.597890625,0.38516136080026625,0.4383857359178364
4490016,134062,444.12946096385457,0.0,0.69695088,7462.9,2000000,9473.749789237976,0.023230235688388348,8.6485546875,0.4013362117111683,inf
4500000,134374,444.123747061968,0.0,0.6975,7521.0,2000000,9496.230010271072,0.02449043886968866,8.8404296875,0.40426004603505133,0.521723053380847
4510016,134687,112.36889010066994,0.0,0.69805088,7521.0,2000000,9585.36500120163,0.023773158222902567,8.812734375,0.3955773687362671,0.4935007865354419
4520000,134999,446.30132482734786,0.0,0.6986,7524.95,2000000,9607.735537528992,0.023468435420654715,8.66546875,0.4006826218962669,0.4709510714933276
4530016,135312,446.9455239809149,0.0,0.69915088,7582.2,2000000,9630.145427465439,0.022798544962424786,8.7309375,0.38867478936910627,0.4104509088769555
4540000,135624,446.1639504560733,0.0,0.6997,7582.2,2000000,9652.522851705551,0.02272927834652364,8.783671875,0.3906440684199333,0.4652496456727386
4550016,135937,447.38143032650487,0.0,0.70025088,7582.2,2000000,9674.910906553268,0.02344168418319896,8.76828125,0.39713225126266477,0.4235201231110841
4560000,136249,446.92237510368903,0.0,0.7008000000000001,7548.55,2000000,9697.250356435776,0.023333112001419066,8.6919140625,0.3933194977045059,0.44109222302213313
4570016,136562,446.99606635279304,0.0,0.70135088,7790.65,2000000,9719.657712459564,0.0222940261522308,8.627578125,0.3902605791389942,0.5048409473523497
4580000,136874,446.18300377932843,0.0,0.7019,8200.1,2000000,9742.034181118011,0.021178308753296734,8.534375,0.3848853746056557,0.46383325394243
4590016,137187,446.62645990971885,0.0,0.70245088,8162.6,2000000,9764.460080385208,0.020520894997753204,8.54140625,0.37373358964920045,0.4131252896413207
4600000,137499,446.60818079261287,0.0,0.7030000000000001,8185.0,2000000,9786.815246343613,0.021304484035354107,8.5697265625,0.3807693640887737,0.4035572423040867
4610016,137812,446.9240084215887,0.0,0.7035508800000001,8346.2,2000000,9809.22621512413,0.019900808923412113,8.585703125,0.36580068722367287,0.4290292186662555
4620000,138124,445.56117973847955,0.0,0.7041000000000001,8373.6,2000000,9831.633912324905,0.020580079129431397,8.53265625,0.3724559128284454,0.4134398713335395
4630016,138437,446.9319677484141,0.0,0.70465088,8512.55,2000000,9854.044481992722,0.01963247577426955,8.4444140625,0.3690707038342953,0.37408954598009586
4640000,138749,446.128144309162,0.0,0.7052,8663.35,2000000,9876.42370223999,0.021769536763895304,8.4751171875,0.3820654717087746,0.45901700012385843
4650016,139062,446.15518464896854,0.0,0.7057508800000001,8575.15,2000000,9898.87329006195,0.0207417768612504,8.59171875,0.3776329444348812,0.5326795150339604
4660000,139374,446.48363213006246,0.0,0.7063,8575.15,2000000,9921.23469209671,0.019703397306147962,8.60421875,0.37286648988723753,0.3956666558980942
4670016,139687,445.2141016960361,0.0,0.70685088,8594.4,2000000,9943.731733322144,0.02107612315565348,8.6700390625,0.3787291778624058,0.4950259189680219
4680000,139999,444.5705200403953,0.0,0.7074,8729.6,2000000,9966.189362764359,0.02129847121424973,8.6144140625,0.3866754885017872,inf
4690016,140312,445.7347018100584,0.0,0.7079508800000001,8801.7,2000000,9988.660128355026,0.021078049000352622,8.5102734375,0.38418636083602903,0.40061043018475173
4700000,140624,445.5049611286814,0.0,0.7085,8789.5,2000000,10011.07065320015,0.02109680095803924,8.53171875,0.3851805491745472,0.36710672251880166
4710016,140937,446.0237559840601,0.0,0.70905088,8783.65,2000000,10033.526856184006,0.021542149647139013,8.542109375,0.3906046758592129,0.3949027801118791
4720000,141249,445.8631351670239,0.0,0.7096,8637.3,2000000,10055.919378042221,0.0211604955047369,8.4478515625,0.38467726707458494,0.38727293118834494
4730016,141562,445.792279255264,0.0,0.71015088,8793.4,2000000,10078.387241363525,0.02011582160834223,8.29572265625,0.37438626289367677,0.3977195831388235
4740000,141874,445.22596473297625,0.0,0.7107,8735.3,2000000,10100.811809539795,0.02054689187789336,8.27693359375,0.3815077079832554,0.44246734557673334
4750016,142187,445.2259260168337,0.0,0.71125088,8675.6,2000000,10123.308253288269,0.019977816031314433,8.468671875,0.37655293971300124,0.40571313312277196
4760000,142499,151.68842482693125,0.0,0.7118,8675.6,2000000,10189.127382278442,0.018930438158567996,8.39810546875,0.3658207814395428,0.35576662722975017
4770016,142812,444.4600364925683,0.0,0.71235088,8675.6,2000000,10211.662591695786,0.019883425096049904,8.405625,0.37437561541795733,0.37895363811403515
4780000,143124,444.28826147975286,0.0,0.7129000000000001,8629.5,2000000,10234.134488582611,0.02109269255073741,8.46744140625,0.3820580640435219,0.44802571144886316
4790016,143437,444.43228519447695,0.0,0.7134508800000001,8705.55,2000000,10256.671105146408,0.020343971810070798,8.56138671875,0.3740606041252613,0.3952795605733991
4800000,143749,444.553935539722,0.0,0.714,8669.55,2000000,10279.12957239151,0.02066353367990814,8.5927734375,0.38461076229810714,0.3644554170407355
4810016,144062,444.14019471857546,0.0,0.71455088,8647.85,2000000,10301.681010246277,0.020989818100351842,8.56056640625,0.38162707790732386,inf
4820000,144374,444.6094564751938,0.0,0.7151000000000001,8666.4,2000000,10324.136672973633,0.021271068437490614,8.561484375,0.3827043268084526,0.4666010169684887
4830016,144687,442.9011355814146,0.0,0.7156508800000001,8735.8,2000000,10346.751200675964,0.020839095313567667,8.422890625,0.38080941408872604,0.4258055892214179
4840000,144999,441.75033102846936,0.0,0.7162,8773.55,2000000,10369.352202415466,0.021513066696934403,8.516328125,0.38856672659516334,0.4440263266861439
4850016,145312,442.19045855524877,0.0,0.71675088,8777.0,2000000,10392.00307559967,0.019874090712983163,8.5159375,0.3848059706389904,0.36365146208554505
4860000,145624,442.7050457770097,0.0,0.7173,8754.6,2000000,10414.555337190628,0.021118800141848623,8.48703125,0.3910220415890217,0.4141308698616922
4870016,145937,442.4019629140203,0.0,0.7178508800000001,8541.2,2000000,10437.19538140297,0.02078039199579507,8.5355859375,0.3864901652932167,0.39475952859967944
4880000,146249,441.030816294344,0.0,0.7184,8552.8,2000000,10459.833255290985,0.02046139449812472,8.5277734375,0.38833765879273413,0.41529948394745586
4890016,146562,443.69228345598793,0.0,0.71895088,8552.8,2000000,10482.407459020615,0.02086056414525956,8.4890625,0.3874303421378136,0.4277205597050488
4900000,146874,446.76007501049554,0.0,0.7195,8757.05,2000000,10504.755024433136,0.019644041054416448,8.5358203125,0.37613274723291396,0.3368231015652418
4910016,147187,445.3512571189957,0.0,0.7200508800000001,8757.05,2000000,10527.24513721466,0.02022287837229669,8.623203125,0.3810964167118073,0.34070594619959593
4920000,147499,444.62356193621923,0.0,0.7206,8760.15,2000000,10549.700087547302,0.02090807052562013,8.627109375,0.38869220644235614,0.38334744950756433
4930016,147812,445.73715634049626,0.0,0.72115088,8769.7,2000000,10572.170729398727,0.020829072264023127,8.7287109375,0.3920071217417717,0.4151750935986638
4940000,148124,444.99983466033495,0.0,0.7217,8730.9,2000000,10594.606692790985,0.021742532479111107,8.896875,0.39965487718582154,inf
4950016,148437,444.4325014738106,0.0,0.72225088,8518.65,2000000,10617.143298387527,0.021425523422658445,8.9066796875,0.3987311218678951,0.5028052751719951
4960000,148749,444.90330201641416,0.0,0.7228000000000001,8600.8,2000000,10639.584129810333,0.021470149860251694,8.935546875,0.3990938434004784,0.40236588530242445
4970016,149062,445.0982367741106,0.0,0.72335088,8600.8,2000000,10662.087027311325,0.022033304653596132,8.8723046875,0.401994191557169,0.44314731866121293
4980000,149374,445.82926638022013,0.0,0.7239,8470.05,2000000,10684.481250286102,0.02108066982589662,8.904140625,0.3868534760177135,0.3754640398174524
4990016,149687,444.416878184443,0.0,0.72445088,8574.45,2000000,10707.018648147583,0.020775529174134135,8.9442578125,0.38225188717246056,0.4788273607566953
5000000,149999,444.7751010164024,0.0,0.7250000000000001,8767.6,2000000,10729.46594786644,0.021164075834676624,8.975859375,0.38970067620277404,0.46283047342672945
5010016,150312,119.50117338727914,0.0,0.7255508800000001,8643.0,2000000,10813.281024456024,0.021368494781199843,8.9861328125,0.3895703406631947,0.42363370273262263
5020000,150624,441.4413957700766,0.0,0.7261,8692.85,2000000,10835.898843050003,0.020616744423750787,8.9759765625,0.3880817726254463,0.4487409340776503
5030016,150937,441.600824795152,0.0,0.72665088,8746.9,2000000,10858.578960180283,0.020427794659044592,9.0484765625,0.3952131260931492,0.41086504511535166
5040000,151249,441.44326649326354,0.0,0.7272000000000001,8816.7,2000000,10881.195683002472,0.022931085154414176,9.040390625,0.40871075451374056,0.5073944053053856
5050016,151562,440.47685559733065,0.0,0.7277508800000001,8936.9,2000000,10903.934675693512,0.021456381999887527,9.081953125,0.3970842069387436,0.43644876185804604
5060000,151874,437.15416861728784,0.0,0.7283000000000001,8923.95,2000000,10926.773300409317,0.02148577489191666,9.2029296875,0.399310085773468,0.45835651671513916
5070016,152187,436.8584572903115,0.0,0.7288508800000001,9046.6,2000000,10949.70063495636,0.02055146059021354,9.300078125,0.39662997841835024,0.49531819662079213
5080000,152499,436.59032380133885,0.0,0.7294,9014.85,2000000,10972.568755149841,0.02068794531398453,9.1959765625,0.39603673815727236,0.3639228020608425
5090016,152812,436.19422462826515,0.0,0.7299508800000001,9009.95,2000000,10995.53100323677,0.01932971740141511,9.0443359375,0.38731965884566305,0.403920078612864
5100000,153124,437.303768002221,0.0,0.7305,8941.75,2000000,11018.361814975739,0.019152635594364257,9.010078125,0.37826482877135276,0.35601545898243786
5110016,153437,437.03344025304864,0.0,0.73105088,8969.75,2000000,11041.27996969223,0.02073046657606028,9.039765625,0.4012624226510525,0.4452516158204526
5120000,153749,435.5537545370561,0.0,0.7316,8987.15,2000000,11064.202513456345,0.02034872314427048,9.09859375,0.40048143446445467,0.42937141954898833
5130016,154062,436.2336851438409,0.0,0.7321508800000001,9127.75,2000000,11087.162684440613,0.02032552846008912,9.1248046875,0.39361059829592704,0.3747579642571509
5140000,154374,436.17309017383093,0.0,0.7327,8719.95,2000000,11110.052679777145,0.01963956299237907,9.1875,0.38814675360918044,0.3722200954705477
5150016,154687,435.7415649895869,0.0,0.7332508799999999,8806.85,2000000,11133.038781642914,0.020714283993002028,9.1231640625,0.3968167133629322,0.45224486250430346
5160000,154999,436.30971701867526,0.0,0.7338,8747.0,2000000,11155.921609163284,0.020493913502432407,9.1429296875,0.3952697041630745,0.4644504559226334
5170016,155312,436.8124704371494,0.0,0.73435088,8757.0,2000000,11178.851357460022,0.02043795589124784,9.260859375,0.4005884820222855,0.4013901666179299
5180000,155624,437.2488923544103,0.0,0.7349000000000001,8702.55,2000000,11201.685034513474,0.019895640665199606,9.21109375,0.38858622521162034,0.3925021894276142
5190016,155937,437.22641886053,0.0,0.73545088,8510.65,2000000,11224.59307384491,0.02013138114241883,9.1655078125,0.3881291329860687,0.35957378735765816
5200000,156249,436.71755197905304,0.0,0.736,8587.0,2000000,11247.454531908035,0.018321753980126233,9.183203125,0.3785039335489273,0.3609088595956564
5210016,156562,436.2442807289808,0.0,0.73655088,8601.0,2000000,11270.414145231247,0.019663170345593242,9.126015625,0.38816814601421357,0.3740047088079155
5220000,156874,436.4514605217196,0.0,0.7371000000000001,8611.7,2000000,11293.289541244507,0.020247249200474472,9.1195703125,0.39435235619544984,0.46468334265053274
5230016,157187,436.36402078489715,0.0,0.73765088,8479.15,2000000,11316.242854356766,0.02075976049527526,9.1126953125,0.39252903804183004,inf
5240000,157499,437.19916549070103,0.0,0.7382,8479.15,2000000,11339.0791285038,0.020470965984277428,9.1846484375,0.39408881708979604,0.4169945042207837
5250016,157812,436.39010723233486,0.0,0.73875088,8703.05,2000000,11362.031069517136,0.020190080306492747,9.12640625,0.39760724142193793,0.5044313273578882
5260000,158124,103.81147016694254,0.0,0.7393000000000001,8577.75,2000000,11458.205413103104,0.020019036845769732,9.13265625,0.3886328208446503,0.400709576420486
5270016,158437,437.09579955234307,0.0,0.73985088,8751.45,2000000,11481.120298147202,0.01939931819913909,9.1440234375,0.39122008994221685,0.36686918035149574
5280000,158749,436.65944936523067,0.0,0.7404000000000001,8847.0,2000000,11503.984798192978,0.020362643245607614,9.0870703125,0.40057511314749716,0.4121191654726863
5290016,159062,437.09116541794396,0.0,0.74095088,8922.05,2000000,11526.899926185608,0.020066897543147208,9.0149609375,0.3980319194495678,inf
5300000,159374,436.7750413756271,0.0,0.7415,8922.05,2000000,11549.758375167847,0.020473358354065566,9.054765625,0.406936179548502,0.3738206708058715
5310016,159687,436.9186491039097,0.0,0.7420508800000001,8968.3,2000000,11572.682551145554,0.020801856939215213,9.087421875,0.410411396920681,0.35251878151670096
5320000,159999,436.32068214176707,0.0,0.7426,8968.3,2000000,11595.564803600311,0.020474021215923132,9.1158203125,0.40567036747932433,0.4036390843614936
5330016,160312,436.3756697774086,0.0,0.74315088,9069.85,2000000,11618.517503976822,0.02175230554305017,9.1097265625,0.41902834370732306,0.3714053683914244
5340000,160624,435.69979880741084,0.0,0.7437,9109.35,2000000,11641.432364225388,0.02097244739532471,9.1675,0.40758138075470923,0.5171368997916579
5350016,160937,436.1890978217919,0.0,0.7442508800000001,9097.2,2000000,11664.394882202148,0.021101690132636578,9.257890625,0.4069402226805687,0.4481798113882542
5360000,161249,440.8940162784032,0.0,0.7448000000000001,9281.1,2000000,11687.039780139923,0.020262913855258375,9.2743359375,0.411116695702076,inf
5370016,161562,439.49833450494117,0.0,0.7453508799999999,9409.95,2000000,11709.829400062561,0.02001529541099444,9.293203125,0.402147236764431,0.43805987216532233
5380000,161874,442.4703505599579,0.0,0.7459,9328.25,2000000,11732.393623828888,0.02024036235641688,9.2607421875,0.3963609191775322,0.445497173499316
5390016,162187,441.9483664327045,0.0,0.74645088,9374.75,2000000,11755.056904792786,0.01865733789280057,9.166796875,0.39103436917066575,0.4128366194292903
5400000,162499,438.7351831003154,0.0,0.7470000000000001,9340.9,2000000,11777.813228845596,0.019260870704893022,9.0527734375,0.3870613011717796,0.46046216759830716
5410016,162812,436.7859338334766,0.0,0.74755088,9329.75,2000000,11800.744370222092,0.018380685364827513,9.100078125,0.3803809803724289,0.34973264440894125
5420000,163124,436.32722874665546,0.0,0.7481,9329.75,2000000,11823.626279354095,0.018804914432112126,9.0519921875,0.38086107254028323,inf
5430016,163437,438.0375995920728,0.0,0.74865088,9436.3,2000000,11846.491896390915,0.01990656967042014,9.011015625,0.3857365372776985,0.3534206387586892
5440000,163749,437.0787001907708,0.0,0.7492000000000001,9206.65,2000000,11869.334464550018,0.019127973157446833,9.0356640625,0.39109308913350105,0.33454669654369357
5450016,164062,436.90977921990196,0.0,0.74975088,9206.65,2000000,11892.259105920792,0.019610757799819113,8.999375,0.3942833161354065,0.4615472438186407
5460000,164374,436.3273333120775,0.0,0.7503000000000001,9115.05,2000000,11915.141009569168,0.019304664542432876,9.1007421875,0.3965220919251442,inf
5470016,164687,436.0522222428547,0.0,0.75085088,9039.95,2000000,11938.110735416412,0.019187147815246136,9.0230859375,0.39223194792866706,0.4338186530955136
5480000,164999,436.4755619822323,0.0,0.7514000000000001,8994.45,2000000,11960.98486828804,0.019477883393410594,8.969921875,0.39691113904118536,0.4146941429376602
5490016,165312,436.19004436974615,0.0,0.7519508800000001,8994.45,2000000,11983.947336435318,0.020215959632769228,8.961640625,0.39537743374705314,0.3915498276054859
5500000,165624,435.31286667861434,0.0,0.7525000000000001,9061.8,2000000,12006.882564783096,0.018698337795212863,8.9696484375,0.3904675428569317,0.2883493637293577
5510016,165937,131.77053157571618,0.0,0.75305088,9061.8,2000000,12082.893489837646,0.01891628031618893,9.0261328125,0.3920092909038067,0.4068604506552219
5520000,166249,435.5326945745721,0.0,0.7536,9075.9,2000000,12105.817142009735,0.01871942207682878,9.0075390625,0.39204941540956495,0.36722007516771554
5530016,166562,436.50537367797966,0.0,0.7541508800000001,8810.55,2000000,12128.763022184372,0.01858289468334988,9.0741796875,0.38819234862923624,0.40024582620710136
5540000,166874,437.36173617228457,0.0,0.7547,8878.4,2000000,12151.590807914734,0.019037596851121635,9.105390625,0.38794492438435557,0.4115710677206516
5550016,167187,436.68281549545964,0.0,0.75525088,8745.15,2000000,12174.527364253998,0.0193365082424134,9.13234375,0.4040425543487072,inf
5560000,167499,436.7761848488751,0.0,0.7558,8869.0,2000000,12197.385753393173,0.02082803410477936,9.0754296875,0.40590246111154554,0.4745239617675543
5570016,167812,436.9283645847986,0.0,0.7563508800000001,8657.95,2000000,12220.309419631958,0.01948869353160262,9.145234375,0.3994212146103382,0.4778072552010417
5580000,168124,437.0795259134331,0.0,0.7569000000000001,8657.95,2000000,12243.151944637299,0.01946076411753893,9.2126171875,0.3985083247721195,0.3956335451826453
5590016,168437,436.4795863605361,0.0,0.75745088,8673.65,2000000,12266.114876747131,0.021060073347762227,9.31125,0.41175331741571425,0.42728240046650173
5600000,168749,436.76826721667544,0.0,0.758,8673.65,2000000,12288.957983970642,0.019845707775093615,9.3687109375,0.4091009460389614,0.3915963832847774
5610016,169062,436.3665091750278,0.0,0.75855088,8778.65,2000000,12311.911166191101,0.019928384949453176,9.367421875,0.3988898418843746,0.3818060439452529
5620000,169374,436.4768949643871,0.0,0.7591000000000001,8595.3,2000000,12334.785229206085,0.019273232894483953,9.4076953125,0.40480770185589793,inf
5630016,169687,435.92213157093994,0.0,0.75965088,8590.0,2000000,12357.761809825897,0.019753772057592867,9.4126953125,0.40489103972911833,0.46835433550179006
5640000,169999,436.58609976632243,0.0,0.7602,8485.65,2000000,12380.63015127182,0.02014801676152274,9.4016015625,0.4108934435248375,0.41861603727564217
5650016,170312,437.12662655063383,0.0,0.76075088,8527.5,2000000,12403.543420314789,0.019191597923636436,9.328125,0.398709292113781,0.40260886553674935
