step,episode,score,length,time
530688,731,540.0,754,818.2393047809601
531040,732,600.0,849,818.8497142791748
532672,733,575.0,744,821.6752121448517
532896,734,1335.0,1512,822.0634398460388
533088,735,1375.0,1566,822.3939483165741
534912,736,1185.0,1633,825.5525887012482
537216,737,1285.0,1612,829.5478591918945
537760,738,575.0,762,830.4916818141937
538368,739,575.0,712,831.5463316440582
541824,740,800.0,813,837.5433633327484
541856,741,2245.0,3179,837.5999827384949
541952,742,1230.0,1651,837.766717672348
542528,743,600.0,703,838.7660789489746
544448,744,575.0,680,842.0916984081268
544512,745,770.0,803,842.2039487361908
545088,746,600.0,910,843.202981710434
546688,747,1205.0,1563,845.9799959659576
548320,748,740.0,628,848.8130531311035
548704,749,570.0,945,849.4810609817505
549216,750,600.0,769,850.3729424476624
550560,751,1775.0,1738,852.77543592453
550944,752,575.0,733,853.4614381790161
551264,753,575.0,669,854.0386164188385
551584,754,570.0,904,854.6135640144348
552032,755,545.0,605,855.4201889038086
552192,756,850.0,1317,855.7069313526154
553088,757,600.0,858,857.3112678527832
554240,758,605.0,831,859.3741064071655
556832,759,605.0,742,864.011397600174
558304,760,600.0,794,866.648099899292
558464,761,1430.0,1779,866.9338707923889
560384,762,600.0,688,870.3761191368103
561216,763,545.0,822,871.8645148277283
561600,764,575.0,762,872.5550303459167
561920,765,570.0,755,873.1272611618042
564896,766,800.0,717,878.4434638023376
565120,767,540.0,728,878.8417294025421
566432,768,570.0,667,881.1857948303223
567008,769,600.0,786,882.2167823314667
568512,770,600.0,813,884.9035813808441
569888,771,570.0,795,887.3841474056244
571200,772,770.0,703,889.7518963813782
571712,773,1075.0,1285,890.669132232666
572608,774,1125.0,1741,892.2729058265686
573408,775,600.0,682,893.7079982757568
573792,776,745.0,675,894.3946661949158
575232,777,1385.0,1676,896.9800336360931
575488,778,745.0,733,897.4426476955414
576032,779,600.0,774,898.4216101169586
576544,780,800.0,800,899.3410861492157
577920,781,1265.0,1628,901.7396879196167
578112,782,570.0,619,902.0777630805969
578304,783,1205.0,1488,902.4178850650787
579584,784,575.0,792,904.6375849246979
581664,785,600.0,776,908.2479906082153
582336,786,1000.0,993,909.4115397930145
582528,787,540.0,692,909.7477331161499
583232,788,1335.0,1632,910.9660637378693
583392,789,570.0,779,911.2424046993256
585184,790,540.0,749,914.3467123508453
586528,791,600.0,769,916.6704514026642
589408,792,600.0,869,921.6570541858673
590624,793,770.0,691,923.7729740142822
591552,794,600.0,767,925.3782062530518
592192,795,1040.0,1490,926.4899234771729
594144,796,600.0,866,929.8728125095367
594304,797,800.0,706,930.1497747898102
595232,798,545.0,707,931.7535026073456
596704,799,570.0,987,934.307665348053
597632,800,570.0,692,935.9147906303406
597952,801,980.0,1551,936.4675235748291
598592,802,740.0,730,937.5796279907227
599488,803,600.0,717,939.1369922161102
599552,804,1175.0,1652,939.248925447464
600256,805,545.0,692,940.4767577648163
600320,806,800.0,841,940.5881688594818
600960,807,600.0,849,941.7017529010773
602848,808,605.0,779,944.9797599315643
603008,809,600.0,732,945.2575922012329
603264,810,600.0,676,945.7012128829956
603776,811,600.0,796,946.5864179134369
604000,812,1145.0,1592,946.9719619750977
604832,813,1180.0,1738,948.4156177043915
604896,814,770.0,699,948.5267026424408
605952,815,600.0,649,950.3506157398224
606528,816,575.0,756,951.3440194129944
610304,817,600.0,841,957.9916424751282
611104,818,875.0,1288,959.419029712677
613536,819,600.0,754,963.7602965831757
615040,820,1375.0,1567,966.4419610500336
619936,821,970.0,806,975.1352071762085
621888,822,540.0,728,978.5207543373108
622048,823,600.0,792,978.800351858139
622048,824,575.0,600,978.800351858139
622336,825,600.0,762,979.303544998169
622592,826,600.0,855,979.7481033802032
622592,827,1185.0,1606,979.7491028308868
623328,828,545.0,721,981.0220329761505
624896,829,600.0,853,983.7604846954346
625888,830,800.0,799,985.4796116352081
627264,831,800.0,734,987.8647029399872
627488,832,540.0,765,988.251921415329
627616,833,570.0,712,988.4720199108124
627936,834,1315.0,1622,989.0269811153412
630592,835,540.0,854,993.6344854831696
630848,836,600.0,811,994.0773310661316
631680,837,575.0,866,995.5276472568512
631712,838,545.0,669,995.5830869674683
651008,839,570.0,586,1001.8554112911224
651968,840,570.0,616,1002.099835395813
652768,841,545.0,641,1002.3017024993896
653056,842,570.0,650,1002.3826959133148
654112,843,540.0,683,1002.6452357769012
654304,844,540.0,689,1002.6962513923645
654464,845,570.0,694,1002.7392036914825
654976,846,570.0,710,1002.8698356151581
655200,847,600.0,717,1002.9274575710297
655264,848,545.0,720,1002.9472501277924
655648,849,515.0,731,1003.046582698822
655648,850,545.0,731,1003.046582698822
655936,851,600.0,740,1003.1217458248138
655968,852,600.0,741,1003.1339383125305
656352,853,570.0,754,1003.2338919639587
656576,854,600.0,760,1003.2912783622742
656928,855,600.0,771,1003.3832695484161
657152,856,600.0,778,1003.4419083595276
657856,857,600.0,800,1003.6236398220062
657920,858,600.0,802,1003.6440644264221
658080,859,600.0,807,1003.6871380805969
658880,860,600.0,832,1003.8887367248535
660000,861,800.0,868,1004.1702764034271
660032,862,600.0,868,1004.1828217506409
660160,863,600.0,872,1004.2198913097382
669344,864,910.0,1159,1006.5083129405975
675200,865,545.0,692,1007.95068526268
675840,866,605.0,721,1008.1150336265564
676512,867,600.0,767,1008.283768415451
676672,868,600.0,699,1008.3264105319977
676832,869,545.0,662,1008.3724412918091
676864,870,545.0,641,1008.383820772171
676864,871,570.0,623,1008.383820772171
677472,872,570.0,682,1008.5380849838257
678080,873,1130.0,1432,1008.692364692688
678368,874,600.0,724,1008.7665927410126
679104,875,570.0,723,1008.9539263248444
679168,876,570.0,664,1008.973824262619
679296,877,1330.0,1470,1009.0113801956177
679296,878,545.0,692,1009.0113801956177
679936,879,600.0,771,1009.1756572723389
680256,880,600.0,790,1009.265100479126
680352,881,545.0,696,1009.2941405773163
681088,882,540.0,726,1009.4818942546844
681312,883,1230.0,1533,1009.542379617691
682688,884,570.0,708,1014.827469587326
683072,885,1200.0,1588,1015.4859006404877
683520,886,570.0,730,1016.2575933933258
684032,887,1175.0,1618,1017.1369445323944
685696,888,600.0,803,1020.0125977993011
686144,889,1205.0,1684,1020.7823259830475
687808,890,800.0,904,1023.6486673355103
688736,891,880.0,1179,1025.2436859607697
692768,892,600.0,733,1032.1845798492432
695072,893,1030.0,1203,1036.1343886852264
699360,894,600.0,709,1043.495394229889
699872,895,600.0,700,1044.376053094864
700128,896,1095.0,1439,1044.8210034370422
700288,897,600.0,662,1045.0946474075317
700672,898,570.0,744,1045.755047082901
700704,899,1175.0,1445,1045.810872077942
700896,900,600.0,714,1046.1400973796844
701216,901,1000.0,1415,1046.6910665035248
701728,902,605.0,669,1047.5797681808472
702592,903,570.0,858,1049.0729796886444
702656,904,580.0,838,1049.1831917762756
702880,905,540.0,813,1049.5698034763336
704672,906,600.0,793,1052.649118423462
705344,907,605.0,903,1053.80472946167
705600,908,575.0,705,1054.2425639629364
711040,909,600.0,697,1063.6050288677216
714720,910,805.0,961,1069.9456338882446
715072,911,775.0,904,1070.5497708320618
717920,912,600.0,714,1075.4389147758484
718624,913,715.0,808,1076.6469509601593
724256,914,600.0,762,1086.3505959510803
724608,915,600.0,686,1086.954641342163
725568,916,600.0,820,1088.6045200824738
725888,917,950.0,1457,1089.1536192893982
726720,918,600.0,814,1090.5847952365875
727136,919,605.0,673,1091.298675775528
729344,920,600.0,836,1095.096518278122
729536,921,800.0,914,1095.4275279045105
729664,922,1375.0,1580,1095.6482422351837
729856,923,600.0,844,1095.9801397323608
730240,924,600.0,892,1096.6437273025513
730400,925,1175.0,1579,1096.918645143509
730528,926,800.0,809,1097.138683795929
730816,927,1205.0,1555,1097.636833190918
732128,928,1370.0,1589,1099.891211271286
734112,929,1605.0,1608,1103.3060393333435
734880,930,1185.0,1816,1104.6268010139465
735712,931,1430.0,1633,1106.0588130950928
735872,932,1430.0,1738,1106.3343822956085
737152,933,600.0,701,1108.5363638401031
737184,934,1230.0,1609,1108.5919909477234
738400,935,1575.0,1582,1110.6797771453857
739936,936,600.0,778,1113.3216874599457
744128,937,600.0,797,1120.5416934490204
745312,938,1145.0,1388,1122.587546825409
746144,939,1175.0,1404,1124.0197114944458
748032,940,805.0,743,1127.2744030952454
748768,941,1860.0,2202,1128.5448815822601
749696,942,600.0,608,1130.1389355659485
750560,943,600.0,812,1140.957396030426
751552,944,1235.0,1444,1142.6667063236237
752672,945,540.0,720,1144.6044704914093
752704,946,540.0,725,1144.6603186130524
753376,947,1430.0,1665,1145.8170845508575
753824,948,570.0,719,1146.5882966518402
756128,949,545.0,664,1150.566115140915
757472,950,800.0,730,1152.8853821754456
758816,951,540.0,717,1155.2010490894318
759072,952,600.0,730,1155.6423547267914
760320,953,600.0,935,1157.7984561920166
760896,954,600.0,741,1158.7892575263977
761024,955,1535.0,1886,1159.0098686218262
763648,956,600.0,789,1163.5198247432709
765952,957,1205.0,1717,1167.4935929775238
766336,958,600.0,826,1168.1557199954987
767168,959,600.0,940,1169.5921778678894
767456,960,1430.0,1548,1170.0896799564362
767712,961,520.0,737,1170.530396938324
770624,962,545.0,683,1175.5666718482971
771168,963,1200.0,1425,1176.5009353160858
772736,964,600.0,772,1179.197813987732
773088,965,1180.0,1367,1179.8063957691193
773760,966,1380.0,1497,1180.960190296173
774080,967,600.0,901,1181.5136196613312
774304,968,540.0,742,1181.9026811122894
774656,969,1320.0,1486,1182.5137467384338
777504,970,600.0,775,1187.423276424408
777728,971,600.0,761,1187.8116419315338
777856,972,600.0,751,1188.0328576564789
778944,973,600.0,713,1189.9167098999023
779072,974,600.0,919,1190.1375184059143
780928,975,605.0,691,1193.3390226364136
781504,976,1230.0,1616,1194.3306529521942
782848,977,600.0,743,1196.6458432674408
783840,978,510.0,824,1198.3559103012085
784576,979,1565.0,1809,1199.6275382041931
786144,980,1550.0,1738,1202.322276353836
789024,981,570.0,877,1207.2854931354523
791776,982,515.0,769,1212.0308022499084
792064,983,600.0,804,1212.5316615104675
794816,984,540.0,739,1217.2676537036896
795392,985,600.0,774,1218.2618761062622
798400,986,600.0,754,1223.4443180561066
798432,987,545.0,792,1223.4989495277405
798560,988,575.0,651,1223.7192378044128
799424,989,1230.0,1496,1225.21067404747
802304,990,530.0,776,1230.1998884677887
805152,991,600.0,739,1235.1123564243317
805600,992,1860.0,2297,1235.8838284015656
806144,993,800.0,885,1236.8196926116943
810528,994,1295.0,1569,1244.3773481845856
814944,995,1435.0,1690,1251.9863336086273
817376,996,600.0,1049,1256.1720864772797
818272,997,545.0,733,1257.717450618744
818336,998,600.0,822,1257.8269400596619
819648,999,1350.0,1624,1260.0933146476746
820384,1000,2035.0,2321,1261.4050834178925
820736,1001,600.0,697,1262.054442167282
821920,1002,800.0,829,1264.1174352169037
822240,1003,1175.0,1515,1264.690586566925
823104,1004,1230.0,1739,1266.2857320308685
823840,1005,1405.0,1597,1267.6211259365082
824608,1006,1355.0,1562,1269.0172905921936
826688,1007,600.0,762,1272.6179797649384
827104,1008,570.0,655,1273.3419454097748
831232,1009,1230.0,1574,1280.4773578643799
832512,1010,1210.0,1675,1282.6899354457855
833248,1011,1285.0,1383,1283.9604704380035
836032,1012,1805.0,2262,1288.77561378479
836064,1013,605.0,798,1288.8303761482239
838464,1014,1200.0,1685,1292.9769124984741
840032,1015,1200.0,1787,1295.690716266632
840192,1016,1400.0,1690,1295.9706428050995
841280,1017,1835.0,2354,1297.8508715629578
842080,1018,540.0,667,1299.232241153717
843072,1019,1205.0,1604,1300.9415187835693
844288,1020,1560.0,1435,1303.0448679924011
846464,1021,570.0,683,1306.7952876091003
847264,1022,600.0,792,1308.174120426178
847776,1023,600.0,857,1309.0557098388672
848096,1024,1175.0,1521,1309.6087527275085
849536,1025,2390.0,3028,1312.092030286789
849792,1026,600.0,862,1312.534807920456
849792,1027,600.0,813,1312.534807920456
853440,1028,1235.0,1716,1318.8260576725006
854016,1029,1780.0,2343,1319.8146889209747
854976,1030,600.0,871,1321.465116739273
855744,1031,1435.0,1583,1322.784199476242
857504,1032,2100.0,2609,1325.817466020584
858976,1033,800.0,717,1328.3470199108124
860128,1034,1175.0,1704,1330.3300466537476
860608,1035,545.0,643,1331.153237581253
862816,1036,605.0,836,1334.9541554450989
864928,1037,1205.0,1486,1338.5926067829132
866144,1038,600.0,865,1340.6870093345642
866144,1039,1230.0,1496,1340.6870093345642
866752,1040,1175.0,1472,1341.7300581932068
869632,1041,1230.0,1604,1346.7267303466797
871072,1042,1150.0,1500,1349.2204957008362
871552,1043,600.0,784,1350.0453476905823
871648,1044,570.0,856,1350.211405992508
875552,1045,600.0,805,1356.9349279403687
876928,1046,1570.0,1572,1359.309342622757
879392,1047,1345.0,1442,1363.5499415397644
880128,1048,1235.0,1529,1364.8163454532623
881088,1049,1230.0,1518,1366.468624830246
883424,1050,600.0,865,1370.4853065013885
884192,1051,605.0,834,1371.804630279541
885696,1052,600.0,715,1374.3917541503906
886272,1053,1175.0,1440,1375.38396859169
891520,1054,1185.0,1545,1384.4150998592377
891712,1055,490.0,838,1384.7453677654266
892224,1056,575.0,815,1385.6277384757996
892960,1057,600.0,820,1386.8955795764923
893536,1058,1150.0,1367,1387.8887131214142
894528,1059,600.0,887,1389.6006877422333
894720,1060,1230.0,1614,1389.9329392910004
895200,1061,600.0,736,1390.7584264278412
895744,1062,545.0,771,1391.692982673645
897728,1063,1575.0,1764,1395.1060943603516
898816,1064,1110.0,1596,1396.9778499603271
899072,1065,1115.0,1594,1397.4203596115112
899168,1066,1320.0,1552,1397.586191892624
901312,1067,600.0,762,1401.2764537334442
903488,1068,1370.0,1355,1405.0176100730896
907072,1069,745.0,739,1411.2151594161987
908416,1070,600.0,710,1413.5249276161194
909280,1071,600.0,882,1415.011158466339
909344,1072,1235.0,1574,1415.1221280097961
909824,1073,1405.0,1538,1415.9465272426605
911200,1074,570.0,779,1418.313053369522
913888,1075,600.0,654,1422.9357402324677
915136,1076,1155.0,1422,1425.0853650569916
915520,1077,605.0,687,1425.7470061779022
916096,1078,575.0,762,1426.7412877082825
916384,1079,3020.0,3171,1427.235911846161
918240,1080,605.0,741,1430.4309878349304
921280,1081,570.0,816,1435.6691007614136
921344,1082,2165.0,2317,1435.7796020507812
921536,1083,800.0,807,1436.1081521511078
922112,1084,545.0,717,1437.1012907028198
922720,1085,1405.0,1599,1438.1452026367188
923008,1086,770.0,790,1438.642109632492
923360,1087,1780.0,2168,1439.2461676597595
923488,1088,1175.0,1499,1439.4676258563995
924672,1089,1755.0,2227,1441.514093875885
927424,1090,600.0,817,1446.2603468894958
927680,1091,570.0,896,1446.7014436721802
928544,1092,1430.0,1537,1448.1954638957977
928992,1093,1840.0,2315,1448.9720780849457
928992,1094,1120.0,1400,1448.9724261760712
929248,1095,800.0,805,1449.4138748645782
929888,1096,1200.0,1556,1450.517166852951
930304,1097,600.0,726,1451.241152048111
930816,1098,545.0,671,1452.1219835281372
932640,1099,600.0,713,1455.2719235420227
933056,1100,545.0,683,1455.9884407520294
933952,1101,575.0,771,1457.5337970256805
937952,1102,1200.0,1451,1464.4175534248352
940032,1103,600.0,817,1468.0044314861298
940096,1104,515.0,750,1468.1165046691895
940512,1105,1430.0,1510,1468.8354141712189
940704,1106,605.0,787,1469.164911031723
942016,1107,1180.0,1479,1471.414588689804
942624,1108,570.0,667,1472.4581208229065
942624,1109,600.0,763,1472.4581208229065
942752,1110,545.0,669,1472.6794452667236
945504,1111,575.0,731,1477.4189727306366
946944,1112,570.0,733,1479.9046235084534
947552,1113,600.0,814,1480.9494502544403
947712,1114,570.0,634,1481.2256724834442
948128,1115,570.0,598,1481.940630197525
948992,1116,600.0,761,1483.4341745376587
949088,1117,600.0,824,1483.5989291667938
953152,1118,600.0,796,1490.5960638523102
953664,1119,600.0,786,1491.47940158844
955616,1120,1400.0,1477,1494.8364672660828
955872,1121,600.0,784,1495.2764315605164
956096,1122,600.0,692,1495.6594898700714
957408,1123,515.0,774,1497.9163851737976
959072,1124,570.0,595,1500.7753920555115
960992,1125,545.0,634,1504.0775678157806
961152,1126,540.0,879,1504.3539597988129
961312,1127,600.0,730,1504.6325180530548
961344,1128,925.0,1188,1504.6876938343048
962880,1129,1170.0,1493,1507.328353881836
963552,1130,570.0,673,1508.4807624816895
965920,1131,575.0,728,1512.5504746437073
968576,1132,600.0,812,1517.1254646778107
968736,1133,600.0,657,1517.4026243686676
969216,1134,570.0,659,1518.2287929058075
970688,1135,600.0,787,1520.7661719322205
972000,1136,600.0,784,1523.019865989685
973248,1137,600.0,755,1525.1594824790955
976480,1138,1205.0,1456,1530.7093758583069
977056,1139,600.0,747,1531.6998093128204
978176,1140,600.0,690,1533.629205942154
978432,1141,600.0,775,1534.0767450332642
979776,1142,545.0,755,1536.390464067459
980896,1143,1230.0,1622,1538.3191578388214
981536,1144,605.0,637,1539.4217805862427
982208,1145,600.0,824,1540.5763039588928
982496,1146,600.0,732,1541.070463180542
982688,1147,1370.0,1637,1541.399997472763
984352,1148,570.0,844,1544.274522781372
984640,1149,1975.0,2133,1544.7696375846863
985728,1150,570.0,763,1546.6604046821594
988352,1151,600.0,775,1551.1955788135529
988480,1152,1175.0,1499,1551.4156563282013
988480,1153,1115.0,1513,1551.4156563282013
990976,1154,600.0,680,1555.7033324241638
994848,1155,1835.0,2052,1562.3312168121338
996288,1156,1860.0,2292,1564.798299074173
997152,1157,600.0,788,1566.284536600113
999008,1158,2865.0,3132,1569.4799542427063
1000672,1159,575.0,756,1584.387140750885
1001984,1160,1230.0,1657,1586.6397869586945
1003200,1161,1235.0,1309,1588.72895693779
1005056,1162,600.0,705,1591.9263927936554
1006624,1163,600.0,749,1594.625412940979
1007552,1164,1105.0,1213,1596.2161693572998
1007904,1165,545.0,611,1596.8192451000214
1008352,1166,600.0,817,1597.5908994674683
1009472,1167,800.0,874,1599.5098254680634
1010176,1168,1590.0,1958,1600.7215158939362
1010560,1169,600.0,811,1601.3816072940826
1012416,1170,800.0,670,1604.5790438652039
1015200,1171,1175.0,1635,1609.367651462555
1017632,1172,605.0,712,1613.5354430675507
1017824,1173,1180.0,1540,1613.8662967681885
1018336,1174,580.0,689,1614.7448511123657
1018592,1175,1230.0,1497,1615.1835713386536
1022304,1176,600.0,788,1621.5544126033783
1022368,1177,605.0,730,1621.664647102356
1025088,1178,2080.0,2573,1626.3459842205048
1025344,1179,1205.0,1466,1626.7867362499237
1030336,1180,515.0,790,1635.3526797294617
1031360,1181,1200.0,1662,1637.1075744628906
1032000,1182,570.0,739,1638.2056531906128
1032288,1183,570.0,714,1638.704748392105
1032832,1184,600.0,926,1639.6463770866394
1034432,1185,1230.0,1523,1642.3935074806213
1034688,1186,1575.0,1921,1642.8316404819489
1034752,1187,1150.0,1446,1642.9430949687958
1034784,1188,1230.0,1576,1642.9981405735016
1037184,1189,600.0,833,1647.110910654068
1037440,1190,1830.0,2390,1647.5518760681152
1038304,1191,1775.0,1914,1649.0366322994232
1040128,1192,600.0,780,1652.1670334339142
1040288,1193,600.0,702,1652.4464342594147
1044064,1194,600.0,804,1658.940627336502
1046656,1195,2060.0,2092,1663.4082925319672
1047680,1196,830.0,1256,1665.1669595241547
1048192,1197,1115.0,1300,1666.048751592636
1048320,1198,2155.0,2575,1666.2676091194153
1049152,1199,600.0,838,1667.7000999450684
1049472,1200,1185.0,1485,1668.2531814575195
1050336,1201,600.0,782,1669.7394156455994
1053504,1202,770.0,724,1675.1714918613434
1054688,1203,600.0,709,1677.2049691677094
1056320,1204,1775.0,2359,1680.0099437236786
1057056,1205,600.0,803,1681.2743787765503
1058944,1206,1205.0,1596,1684.5071485042572
1060192,1207,600.0,711,1686.6514341831207
1060992,1208,1230.0,1590,1688.0224537849426
1062176,1209,570.0,746,1690.052044391632
1063360,1210,1230.0,1594,1692.0794339179993
1071008,1211,2125.0,2581,1705.2155392169952
1073504,1212,570.0,724,1709.494947195053
1073568,1213,600.0,763,1709.6048505306244
1075104,1214,1120.0,1564,1712.2454135417938
1075680,1215,600.0,820,1713.2369537353516
1076096,1216,1440.0,1829,1713.9512910842896
1076768,1217,570.0,639,1715.1088726520538
1078496,1218,600.0,744,1718.0791015625
1078720,1219,600.0,789,1718.4627735614777
1079936,1220,1200.0,1803,1720.5521130561829
1084576,1221,2070.0,2624,1728.5365843772888
1084608,1222,1860.0,2064,1728.5938229560852
1085280,1223,770.0,884,1729.7480626106262
1087680,1224,570.0,761,1733.868512392044
1089792,1225,1205.0,1646,1737.4913086891174
1090528,1226,1375.0,1570,1738.7558069229126
1093440,1227,2005.0,1911,1743.7490346431732
1093568,1228,1430.0,1670,1743.968605518341
1095360,1229,1600.0,1470,1747.0482461452484
1096512,1230,1170.0,1512,1749.0310189723969
1097472,1231,1560.0,1589,1750.6770069599152
1097696,1232,545.0,675,1751.0610926151276
1097760,1233,1570.0,1968,1751.1721653938293
1098656,1234,570.0,630,1752.711886882782
1099776,1235,600.0,772,1754.6362648010254
1099808,1236,1805.0,2044,1754.6906924247742
1100448,1237,600.0,840,1755.79065823555
1100640,1238,1860.0,2063,1756.1206760406494
1102144,1239,610.0,694,1758.7027106285095
1102368,1240,900.0,1319,1759.0861740112305
1106880,1241,1170.0,1500,1766.8245871067047
1107264,1242,2120.0,2326,1767.4865281581879
1107296,1243,570.0,710,1767.5418322086334
1107968,1244,2060.0,2290,1768.6942973136902
1112928,1245,1975.0,2153,1777.2372686862946
1112960,1246,600.0,790,1777.292652130127
1117152,1247,600.0,645,1784.49010181427
1119072,1248,600.0,666,1787.795060634613
1119424,1249,1435.0,1435,1788.4014739990234
1120192,1250,570.0,710,1789.725147485733
1120832,1251,860.0,1132,1790.8211879730225
1120928,1252,545.0,660,1790.9855802059174
1122528,1253,600.0,684,1793.778855085373
1123872,1254,1235.0,1507,1796.1532406806946
1124096,1255,575.0,826,1796.5447599887848
1124224,1256,600.0,764,1796.7709865570068
1125024,1257,1120.0,1508,1798.1594614982605
1125888,1258,600.0,796,1799.6545946598053
1126208,1259,1875.0,2040,1800.2160830497742
1126400,1260,545.0,751,1800.5480229854584
1127040,1261,2335.0,2480,1801.6554999351501
1127552,1262,570.0,612,1802.5558001995087
1127648,1263,600.0,636,1802.7290952205658
1128000,1264,600.0,809,1803.3446395397186
1134368,1265,1170.0,1393,1814.2932736873627
1134752,1266,570.0,682,1814.951905965805
1137440,1267,1830.0,2354,1819.5664863586426
1138048,1268,540.0,653,1820.6113955974579
1139136,1269,1180.0,1519,1822.4821445941925
1139200,1270,775.0,1000,1822.5923097133636
1139552,1271,1400.0,1439,1823.1980504989624
1144032,1272,600.0,745,1830.9056189060211
1144064,1273,545.0,726,1830.95969581604
1146400,1274,545.0,625,1834.9740929603577
1146400,1275,1120.0,1493,1834.9740929603577
1148704,1276,570.0,703,1838.9279010295868
1148896,1277,545.0,667,1839.2589905261993
1149472,1278,600.0,737,1840.2488956451416
1152256,1279,2165.0,2539,1845.0340900421143
1152480,1280,1775.0,2100,1845.4168453216553
1154720,1281,1090.0,1103,1849.2606415748596
1156768,1282,1230.0,1369,1852.7752397060394
1157408,1283,1230.0,1580,1853.8681964874268
1159040,1284,545.0,761,1856.6664276123047
1160256,1285,600.0,647,1858.7590618133545
1161568,1286,600.0,754,1861.0146486759186
1161984,1287,775.0,712,1861.731281042099
1163648,1288,2330.0,2655,1864.5897829532623
1166208,1289,2175.0,2274,1868.9757099151611
1167808,1290,600.0,742,1871.7232420444489
1169344,1291,1200.0,1303,1874.367211818695
1173152,1292,2145.0,2432,1880.9443151950836
1173280,1293,1350.0,1510,1881.1660482883453
1175360,1294,570.0,715,1884.7432985305786
1178592,1295,1630.0,1581,1890.291864156723
1179104,1296,1700.0,1876,1891.1694550514221
1180672,1297,1615.0,1776,1893.8634822368622
1180800,1298,775.0,1005,1894.0840322971344
1182464,1299,1565.0,1824,1896.9599311351776
1184448,1300,1810.0,1882,1900.3801050186157
1184768,1301,1580.0,1805,1900.9287493228912
1184864,1302,570.0,729,1901.0947089195251
1185952,1303,600.0,804,1902.9651832580566
1186144,1304,1775.0,1990,1903.2938203811646
1187904,1305,570.0,758,1906.3280346393585
1190912,1306,1805.0,2189,1911.5129189491272
1194272,1307,1655.0,1758,1917.2993731498718
1194624,1308,570.0,671,1917.9054238796234
1196512,1309,975.0,1243,1921.1511874198914
1198272,1310,600.0,782,1924.1771411895752
1199072,1311,600.0,741,1925.5514132976532
1201984,1312,1800.0,1966,1930.5749251842499
1204576,1313,770.0,747,1935.0277709960938
1204672,1314,1115.0,1479,1935.1927366256714
1209792,1315,1230.0,1587,1944.0135283470154
1210336,1316,570.0,607,1944.950026512146
1210432,1317,555.0,705,1945.116883277893
1211584,1318,600.0,801,1947.0939772129059
1215168,1319,770.0,654,1953.2846660614014
1215360,1320,1400.0,1487,1953.6157586574554
1216352,1321,2260.0,2186,1955.320417881012
1217600,1322,600.0,719,1957.4555449485779
1218848,1323,2130.0,2641,1959.5998220443726
1219072,1324,1865.0,2195,1959.9836812019348
1219776,1325,600.0,727,1961.1950180530548
1220032,1326,600.0,682,1961.637618303299
1220320,1327,1405.0,1304,1962.1354064941406
1220992,1328,2550.0,2406,1963.295954465866
1224000,1329,1860.0,2244,1968.4966111183167
1225504,1330,2090.0,2473,1971.076621055603
1225536,1331,945.0,1400,1971.132273197174
1226976,1332,600.0,781,1973.6031448841095
1229024,1333,1625.0,1866,1977.1226909160614
1230752,1334,2345.0,2378,1980.0906026363373
1231008,1335,1355.0,1442,1980.5288560390472
1231296,1336,540.0,673,1981.0242738723755
1234144,1337,770.0,744,1985.9271366596222
1234688,1338,1095.0,1517,1986.87166762352
1239008,1339,600.0,669,1994.2950563430786
1241216,1340,1945.0,1836,1998.1061239242554
1242080,1341,540.0,680,1999.5899114608765
1242336,1342,540.0,729,2000.0301773548126
1243008,1343,1175.0,1373,2001.1882705688477
1245248,1344,570.0,758,2005.051599264145
1247520,1345,570.0,735,2008.9746911525726
1248448,1346,2440.0,2570,2010.5770854949951
1248576,1347,3285.0,3098,2010.7968246936798
1249952,1348,2695.0,2750,2013.1648166179657
1250624,1349,570.0,739,2026.806253194809
1251936,1350,1830.0,2111,2029.066430568695
1252576,1351,1800.0,2298,2030.1740882396698
1255488,1352,1120.0,1109,2035.1898007392883
1255904,1353,605.0,842,2035.9067125320435
1258912,1354,2050.0,2319,2041.0891423225403
1260096,1355,1200.0,1367,2043.1364541053772
1261824,1356,1170.0,1607,2046.1225776672363
1263744,1357,600.0,669,2049.4831972122192
1266816,1358,600.0,744,2054.774648666382
1268480,1359,1430.0,1522,2057.645206451416
1269792,1360,1975.0,2037,2059.908768892288
1273952,1361,2030.0,2169,2067.0900390148163
1274208,1362,545.0,758,2067.53205037117
1274240,1363,600.0,697,2067.5866963863373
1277472,1364,1550.0,1833,2073.150769472122
1279904,1365,1775.0,2017,2077.3523807525635
1281472,1366,600.0,705,2080.0692236423492
1283200,1367,1805.0,2126,2083.0553908348083
1283264,1368,600.0,724,2083.1669669151306
1284608,1369,1110.0,1357,2085.4895412921906
1285248,1370,1235.0,1446,2086.5934793949127
1287200,1371,2155.0,2363,2089.9663186073303
1291296,1372,1400.0,1339,2097.0521507263184
1291584,1373,1175.0,1448,2097.554430246353
1293408,1374,1515.0,1943,2100.703150510788
1294400,1375,545.0,639,2102.418069601059
1294784,1376,600.0,782,2103.08087849617
1295232,1377,2060.0,2180,2103.851578474045
1295744,1378,1865.0,2024,2104.7364723682404
1296032,1379,605.0,682,2105.242579460144
1296160,1380,2315.0,2207,2105.4643247127533
1296480,1381,540.0,696,2106.0159618854523
1298144,1382,1840.0,2000,2108.894562482834
1299232,1383,1435.0,1458,2110.7771558761597
1302336,1384,2030.0,2114,2116.2873232364655
1303456,1385,1660.0,1653,2118.258237361908
