step,episode,score,length,time
773304,1450,365.0,601,688.9661695957184
773592,1451,525.0,692,689.2309324741364
773752,1452,430.0,658,689.385820388794
774280,1453,565.0,604,689.868067741394
775416,1454,245.0,466,690.9317841529846
775960,1455,450.0,798,691.4416828155518
777016,1456,255.0,466,692.4165177345276
777664,1457,180.0,511,693.0620858669281
777912,1458,590.0,849,693.291050195694
778160,1459,315.0,644,693.5205659866333
779936,1460,175.0,367,695.1619122028351
780176,1461,565.0,596,695.3806626796722
780248,1462,630.0,814,695.4480872154236
781000,1463,440.0,630,696.1358001232147
781352,1464,680.0,886,696.4688577651978
782128,1465,210.0,560,697.19775390625
783048,1466,340.0,644,698.0353498458862
783856,1467,175.0,453,698.8139498233795
785104,1468,330.0,647,699.9668729305267
785152,1469,200.0,521,700.0105512142181
785168,1470,670.0,878,700.0270173549652
785568,1471,445.0,676,700.3934760093689
786376,1472,330.0,533,701.1605207920074
787920,1473,360.0,609,702.5913779735565
788096,1474,495.0,845,702.7623603343964
788408,1475,85.0,415,703.0585360527039
789488,1476,405.0,706,704.0529737472534
789880,1477,520.0,591,704.4154014587402
790728,1478,355.0,699,705.2166657447815
791136,1479,260.0,698,705.6019494533539
791528,1480,375.0,646,705.9635396003723
793512,1481,270.0,701,707.8115375041962
794016,1482,435.0,742,708.2804667949677
794312,1483,360.0,740,708.5541551113129
795368,1484,415.0,737,709.5400438308716
795816,1485,310.0,638,709.9542067050934
796608,1486,360.0,637,710.6930863857269
797096,1487,435.0,904,711.1539137363434
797176,1488,460.0,757,711.228687286377
798336,1489,490.0,605,712.3051514625549
798592,1490,385.0,574,712.5462663173676
800928,1491,435.0,829,714.7287435531616
801728,1492,80.0,394,715.47287940979
801784,1493,405.0,804,715.5269014835358
801896,1494,305.0,592,715.6278882026672
803032,1495,525.0,904,716.6915926933289
804528,1496,715.0,931,718.0795631408691
804696,1497,395.0,797,718.2347340583801
805344,1498,575.0,1094,718.8689022064209
807176,1499,390.0,676,720.5994808673859
807368,1500,420.0,686,720.7795150279999
807400,1501,550.0,711,720.810329914093
807632,1502,575.0,840,721.0412511825562
807848,1503,345.0,604,721.2424671649933
809392,1504,290.0,508,722.6842262744904
810032,1505,375.0,669,723.3027675151825
810360,1506,670.0,731,723.6077008247375
812000,1507,535.0,603,725.1603293418884
812488,1508,335.0,638,725.6065058708191
812936,1509,515.0,698,726.0225911140442
813528,1510,425.0,739,726.5828969478607
814304,1511,345.0,614,727.3173825740814
814664,1512,410.0,854,727.6620140075684
815824,1513,435.0,726,728.7386612892151
815888,1514,240.0,488,728.8004033565521
817208,1515,505.0,858,730.0419461727142
817256,1516,290.0,468,730.0884137153625
817584,1517,325.0,639,730.3963623046875
818024,1518,365.0,638,730.8023281097412
819952,1519,320.0,518,732.6157901287079
820176,1520,395.0,736,732.8269543647766
820464,1521,365.0,727,733.1113197803497
822008,1522,585.0,601,734.5292270183563
822032,1523,315.0,599,734.5521476268768
822192,1524,400.0,790,734.6983590126038
823128,1525,420.0,695,735.5802314281464
823128,1526,145.0,371,735.5802314281464
823464,1527,340.0,682,735.8923823833466
824384,1528,255.0,492,736.7481677532196
826152,1529,230.0,380,738.3890695571899
826712,1530,285.0,450,738.9055314064026
826744,1531,575.0,851,738.9379148483276
826816,1532,390.0,579,739.0114696025848
827128,1533,465.0,638,739.3071961402893
827152,1534,420.0,645,739.3299050331116
829160,1535,315.0,599,741.2339038848877
829440,1536,440.0,749,741.5139210224152
831440,1537,250.0,593,743.4394512176514
831672,1538,210.0,609,743.6490395069122
831824,1539,220.0,586,743.7899551391602
831872,1540,345.0,593,743.8361785411835
832536,1541,360.0,800,744.4534945487976
833608,1542,665.0,860,745.4696931838989
834208,1543,350.0,633,746.1101131439209
834656,1544,445.0,654,746.5755562782288
836296,1545,360.0,580,748.5872547626495
836344,1546,315.0,567,748.6379752159119
837848,1547,425.0,666,750.5116021633148
837976,1548,395.0,765,750.7372679710388
838208,1549,355.0,577,751.0237145423889
838832,1550,480.0,926,751.6905705928802
841040,1551,290.0,800,753.8913631439209
841416,1552,325.0,636,754.2665684223175
841664,1553,155.0,463,754.5028846263885
841824,1554,535.0,954,754.6531186103821
843032,1555,260.0,650,755.7804024219513
843392,1556,365.0,650,756.1176846027374
844400,1557,570.0,1015,757.0566456317902
844784,1558,250.0,746,757.40860414505
845608,1559,150.0,495,758.1929762363434
847000,1560,350.0,700,759.482099533081
847192,1561,235.0,522,759.6725220680237
847320,1562,200.0,787,759.789680480957
847432,1563,440.0,703,759.8940398693085
848288,1564,230.0,614,760.6848337650299
849456,1565,150.0,634,761.7926406860352
851200,1566,440.0,804,763.4145848751068
851664,1567,240.0,545,763.8649954795837
852184,1568,650.0,824,764.3501172065735
852256,1569,270.0,605,764.4175710678101
853080,1570,395.0,762,765.1703336238861
853240,1571,215.0,621,765.3194000720978
853952,1572,260.0,564,766.0034885406494
854360,1573,610.0,898,766.3804123401642
856696,1574,330.0,689,768.6070690155029
857552,1575,530.0,664,769.3895950317383
857840,1576,525.0,709,769.6550414562225
859208,1577,540.0,945,770.9310731887817
859288,1578,490.0,778,771.0060894489288
860064,1579,430.0,715,771.7419099807739
860184,1580,705.0,870,771.8552851676941
860856,1581,365.0,865,772.4839742183685
861936,1582,230.0,657,773.4755916595459
862608,1583,210.0,634,774.2228760719299
865216,1584,260.0,547,776.7620439529419
866472,1585,440.0,900,777.9653451442719
866832,1586,415.0,848,778.3044683933258
866864,1587,550.0,959,778.3349521160126
866968,1588,570.0,1143,778.4313108921051
867296,1589,305.0,672,778.7508907318115
867576,1590,360.0,623,779.0217394828796
868032,1591,600.0,983,779.4517889022827
870600,1592,75.0,415,781.8660192489624
871184,1593,340.0,542,782.395726442337
871480,1594,315.0,628,782.670476436615
871624,1595,335.0,803,782.8035428524017
871712,1596,185.0,595,782.8915305137634
873032,1597,370.0,684,784.1202991008759
873936,1598,720.0,890,784.9564208984375
874976,1599,480.0,870,785.9282183647156
876960,1600,405.0,687,787.7685995101929
877440,1601,300.0,718,788.209801197052
879080,1602,400.0,758,789.7511420249939
879152,1603,890.0,1071,789.8205070495605
879432,1604,655.0,978,790.0765690803528
880768,1605,350.0,726,791.3111045360565
881720,1606,80.0,288,792.2038094997406
882144,1607,390.0,649,792.5967438220978
882664,1608,700.0,1093,793.0801937580109
883032,1609,800.0,1483,793.425313949585
884504,1610,525.0,885,794.7749266624451
886840,1611,455.0,963,796.9389023780823
887152,1612,620.0,800,797.2389867305756
888304,1613,775.0,1155,798.2844643592834
888904,1614,460.0,782,798.830198764801
888960,1615,410.0,853,798.8809914588928
889640,1616,395.0,828,799.549010515213
890808,1617,385.0,790,800.6105263233185
892000,1618,875.0,1287,801.7355411052704
892992,1619,420.0,732,802.6367490291595
893480,1620,405.0,649,803.084728717804
894048,1621,455.0,903,803.6221642494202
895600,1622,400.0,747,805.0482108592987
897032,1623,605.0,1011,806.375167131424
897504,1624,500.0,1077,806.8171856403351
897936,1625,545.0,892,807.2094075679779
898136,1626,530.0,769,807.4032185077667
898440,1627,445.0,683,807.6864080429077
898752,1628,645.0,660,807.9917225837708
900576,1629,315.0,818,809.6520850658417
901104,1630,360.0,690,810.1632668972015
902024,1631,255.0,626,811.0173156261444
902512,1632,125.0,472,811.469717502594
903200,1633,295.0,635,812.0991506576538
903408,1634,410.0,740,812.3129234313965
903864,1635,260.0,743,812.7500717639923
904632,1636,330.0,776,813.4556195735931
905736,1637,290.0,647,814.4772963523865
906744,1638,190.0,707,815.4217371940613
907608,1639,275.0,639,816.2440702915192
908736,1640,335.0,668,817.3285160064697
909736,1641,425.0,819,818.2364661693573
909840,1642,160.0,653,818.3302359580994
910024,1643,205.0,772,818.4993855953217
910464,1644,800.0,1057,818.8956382274628
911016,1645,265.0,536,819.4086890220642
911304,1646,360.0,698,819.6740829944611
913144,1647,275.0,694,821.3820371627808
915016,1648,335.0,662,823.1426837444305
915944,1649,265.0,765,824.0262961387634
916768,1650,800.0,1006,824.8121163845062
916984,1651,450.0,872,825.0113852024078
917376,1652,500.0,866,825.3755600452423
918440,1653,330.0,664,826.3577988147736
918440,1654,580.0,930,826.3577988147736
918464,1655,645.0,897,826.383926153183
920688,1656,540.0,710,828.4596462249756
921904,1657,290.0,747,829.5988862514496
921936,1658,360.0,647,829.6321840286255
922344,1659,245.0,623,830.0130980014801
922512,1660,195.0,508,830.1694300174713
923192,1661,400.0,778,830.8076257705688
923632,1662,265.0,651,831.2113933563232
926480,1663,255.0,726,833.8926095962524
927352,1664,485.0,1116,834.7000601291656
927536,1665,295.0,706,834.8728873729706
927936,1666,515.0,680,835.2349662780762
928480,1667,565.0,662,835.741208076477
930048,1668,520.0,1016,837.1956503391266
930072,1669,425.0,968,837.2191305160522
930696,1670,425.0,885,837.8141498565674
932016,1671,385.0,694,839.0300023555756
932400,1672,250.0,609,839.3779718875885
933640,1673,365.0,647,840.5353217124939
933752,1674,380.0,729,840.6369490623474
935120,1675,515.0,973,841.9399344921112
936768,1676,340.0,839,843.4617929458618
936912,1677,380.0,860,843.5961675643921
938320,1678,305.0,587,844.9819247722626
939560,1679,925.0,945,846.1084682941437
940336,1680,800.0,993,846.8744490146637
940464,1681,320.0,841,847.0021998882294
941872,1682,305.0,622,848.344176530838
942304,1683,335.0,694,848.7363069057465
943112,1684,1185.0,1554,849.4622943401337
943128,1685,320.0,1003,849.4778165817261
943904,1686,385.0,700,850.2327108383179
945400,1687,525.0,731,851.5827918052673
945928,1688,530.0,701,852.0859768390656
947384,1689,290.0,866,853.4510979652405
949912,1690,600.0,1007,855.7837293148041
950000,1691,665.0,964,855.864091873169
950880,1692,465.0,971,856.693929195404
951992,1693,500.0,1013,857.7244327068329
952568,1694,550.0,1184,858.2496037483215
953328,1695,310.0,927,858.9405627250671
954664,1696,575.0,1158,860.1749296188354
955016,1697,600.0,956,860.4939544200897
955904,1698,380.0,740,861.3246958255768
957272,1699,575.0,661,862.5768175125122
957816,1700,250.0,658,863.0853402614594
958536,1701,205.0,653,863.752375125885
959264,1702,810.0,1171,864.4168229103088
962184,1703,695.0,1415,867.1460392475128
963328,1704,575.0,1085,868.1686985492706
963488,1705,600.0,1061,868.3125710487366
963544,1706,440.0,786,868.3656179904938
963976,1707,375.0,682,868.7524213790894
964160,1708,715.0,1034,868.9197769165039
964192,1709,390.0,799,868.9493842124939
965936,1710,290.0,836,870.5563638210297
967416,1711,155.0,493,871.8935341835022
968440,1712,170.0,537,872.8503248691559
969080,1713,335.0,694,873.4246160984039
969136,1714,495.0,728,873.4757585525513
969712,1715,200.0,719,874.0184273719788
969768,1716,335.0,698,874.0703511238098
970336,1717,390.0,1021,874.6003370285034
973232,1718,455.0,729,877.2767276763916
973440,1719,270.0,627,877.4629051685333
973440,1720,460.0,940,877.4629051685333
975072,1721,245.0,751,878.9805459976196
975224,1722,300.0,691,879.1181480884552
975296,1723,400.0,693,879.1843695640564
975528,1724,265.0,651,879.394918680191
978592,1725,200.0,646,882.252103805542
978672,1726,395.0,1194,882.3241128921509
980056,1727,525.0,854,883.6247999668121
980792,1728,535.0,715,884.2936794757843
980896,1729,380.0,702,884.3918380737305
981000,1730,305.0,686,884.485565662384
982656,1731,530.0,931,886.0303454399109
985120,1732,600.0,1461,888.3290047645569
985768,1733,415.0,899,888.9199228286743
987848,1734,460.0,976,890.8235647678375
988104,1735,745.0,1181,891.0545699596405
989576,1736,805.0,1100,892.4437062740326
990144,1737,270.0,630,892.9582479000092
990328,1738,875.0,1181,893.1273367404938
990360,1739,600.0,1172,893.1550095081329
991400,1740,600.0,706,894.2234876155853
992104,1741,755.0,1183,894.8690204620361
996240,1742,815.0,1019,898.7322895526886
996736,1743,325.0,798,899.2007105350494
996784,1744,780.0,1118,899.2465145587921
996832,1745,455.0,908,899.2927315235138
998824,1746,545.0,930,901.1402950286865
998864,1747,800.0,1091,901.176611661911
999544,1748,570.0,932,901.8101279735565
999856,1749,800.0,1193,902.094279050827
